,position,name,score,ratings,category,price_range,full_address,zip_code,lat,lng,is_food
6417,269,Pecado Bueno  Eastlake ,4.8,76,"Mexican, Breakfast &amp; Brunch, Family Friendly",2,"2356 Eastlake Ave E, Seattle, WA, 98102",98102,47.641301,-122.3255903,0
12329,36,Chili's  12571 Jefferson Ave ,4.3,114,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",2,"12571 Jefferson Ave, Newport News, VA, 23602-4313",23602-4313,37.1312,-76.51502,0
9062,83,Lalibela Restaurant,4.4,33,Ethiopian,2,"1608 7th St NW, Washington, DC, 20001",20001,38.9115143,-77.0222033,0
17807,15,Whataburger  6520 Westworth Blvd ,4.3,31,"Burgers, Fast Food, Burgers, Sandwiches, American",2,"6520 Westworth Blvd, Westworth Village, TX, 76114",76114,32.757172,-97.427202,0
10108,74,Lebanese Kitchen  Fairfax ,4.7,131,"Lebanese, Desserts, Kids Friendly",2,"13031 Lee Jackson Memorial Hwy, Fairfax, VA, 22033",22033,38.878863,-77.397976,0
5757,8,Denny's  5110 Pacific Hwy E ,4.4,95,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",2,"5110 Pacific Hwy E, Fife, WA, 98424",98424,47.2413912,-122.3603004,0
2369,3,Papa Johns  500 Fairmont Ave ,4.4,11,"Desserts, PIzza, Wings",2,"500, Fairmont, WV, 26554",26554,39.47888,-80.149,0
8863,32,P.J. Clarke's - Washington D.C.,3.7,15,"Burgers, American, Sandwiches, Allergy Friendly",2,"1600 K St NW, Washington, DC, 20006",20006,38.9021146,-77.0369975,0
13824,14,Hitching Post  Petworth ,4.5,167,"Southern, Soul Food, Salads, Healthy, Family Friendly",2,"200 Upshur St NW, Washington, DC, 20011",20011,38.9420109,-77.0138173,0
14211,44,Famous Dave's  1977 N 1200 W ,4.4,55,"American, BBQ, Family Meals",2,"1977 N 1200 W, Layton, UT, 84041",84041,41.088672,-111.988382,0
13706,33,Walters Sports Bar ,4.6,32,"American, Burgers, Sandwich",2,"1221 Van St SE, Washington, DC, 20003",20003,38.8750358,-77.0083956,0
3424,225,Cactus - Bellevue,4.6,116,"Mexican, Breakfast and Brunch, Gluten Free Friendly, Family Friendly",2,"535, Bellevue, WA, 98004",98004,47.6167384,-122.2020335,0
13107,86,Cafe Rio  20680 Seneca Meadows Pkwy ,4.6,246,"Kids Friendly, Mexican, Tex Mex, Group Friendly",2,"20680 Seneca Meadows Pkwy, Germantown, MD, 20876",20876,39.1997935,-77.2541913,0
18230,144,Swadeshi Plaza  South Lake ,4.7,49,"Indian, Vegetarian, Asian",2,"2315 East, Southlake, TX, 76092",76092,32.9398,-97.11475,0
11064,75,Underground Chuck's  6291 W. Broad Street ,4.1,10,"American, Sandwich, Burgers",2,"6291 W. Broad Street, Richmond, VA, 23230",23230,37.59549,-77.51076,0
6579,130,Lunchbox Laboratory,4.6,118,"Burgers, American, New American, Fast Food, Family Friendly",2,"1253 Thomas St, Seattle, WA, 98109",98109,47.6205777,-122.3313789,0
3515,18,Shari's Cafe  Totem Lake ,4.7,111,"American, Bakery, Breakfast &amp; Brunch",2,"12207 NE 116th, Kirkland, WA, 98034",98034,47.70365,-122.17821,0
17147,22,Jason's Deli  905 N Hwy 67 #400 ,4.6,166,"American, Deli, Sandwich, Salads, Pasta, Family Meals",2,"905 N Hwy 67 #400, Cedar Hill, TX, 75104",75104,32.6045398,-96.9315073,0
15233,148,b&amp;D's ,4.8,11,"American, Breakfast and Brunch",2,"8178 Gorgoza Pines Rd, Park City, UT, 84098",84098,40.74969,-111.57218,0
2782,191,Hong Kong Dim Sum,4.7,200,"Chinese, Desserts",2,"13200 Aurora Ave N, Seattle, WA, 98133",98133,47.72443,-122.34383,0
3034,86,Grazie,4.7,151,"Italian, Pizza, Desserts, Family Friendly",2,"23207, Bothell, WA, 98021",98021,47.787005,-122.2188436,0
16021,74,"Jason's Deli  5601 President George Bush Tpke., Ste. 100 ",4.9,122,"American, Deli, Sandwich, Salads, Pasta, Family Meals",2,"5601 President George Bush Tpke. Ste. 100, Rowlett, TX, 75089",75089,32.91034,-96.55679,0
10651,113,Firebirds Wood Fired Grill  1607 Village Market Blvd Se Ste 100 ,4.7,119,"American, Seafood, Latin American, Family Meals, Family Friendly",2,"1607 Village Market Blvd Se Ste 100, Leesburg, VA, 20175",20175,39.0888358,-77.5236,0
249,1,Metro Diner  Dothan ,4.7,50,"Diner, Breakfast and Brunch, Burgers, Comfort Food, Family Friendly",2,"2777 W Main Street, Dothan, AL, 36301",36301,31.2279227,-85.430678,0
14681,14,Black Bear Diner  965 Hoodoo Way ,4.3,12,"American, Burgers, Comfort Food, Steak, Chicken, Diner, Breakfast and Brunch, Salads, Sandwich, Desserts, Kids Friendly, Healthy, Family Meals",2,"965 Hoodoo Way, Washington, UT, 84780",84780,37.14438,-113.4881018,0
7901,181,The Greene Turtle  - Alexandria ,4.5,101,"American, New American, Burgers, Sandwich, Salads, Seafood, Healthy",2,"7879 Heneska Loop, Alexandria, VA, 22315",22315,38.7422468,-77.1636875,0
5933,124,Lucky You Lounge,4.9,21,"American, Burgers, Sandwiches, Salads, Soup, Noodles",2,"1801 W Sunset Blvd, Spokane, WA, 99201",99201,47.6533959,-117.4391912,0
6946,29,Denny's  5004 Kitsap Way ,4.5,108,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",2,"5004 Kitsap Way, Bremerton, WA, 98312",98312,47.5701,-122.68289,0
3952,12,Denny's  2603 Rudkin Rd ,4.1,28,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",2,"2603 Rudkin Rd, Union Gap, WA, 98903",98903,46.5628,-120.4747135,0
11861,72,"Papa Johns  44110 Ashburn Village Boulevard, Suite 132 ",4.5,22,"Pizza, Wings, Desserts",2,"44110, Ashburn, VA, 20147",20147,39.0445905,-77.4750542,0
6576,156,Barrio Mexican Kitchen and Bar,4.7,200,"Mexican, Group Friendly",2,"1420 12th Ave, Seattle, WA, 98122",98122,47.6136871,-122.3166207,0
129,88,Firebirds Wood Fired Grill  191 Main St ,4.5,100,"American, Seafood, Steak, Family Meals",2,"191 Main St, Hoover, AL, 35244",35244,33.374661,-86.8160971,0
3889,39,Outback Steakhouse  8700 NE Vancouver Mall Dr. ,4.6,125,"American, Family Meals, Family Friendly",2,"8700 NE, Vancouver, WA, 98662",98662,45.6583,-122.5824,0
5166,2,Applebee's  Olympia ,4.5,126,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",2,"2500 Capitol Mall Dr SW, Olympia, WA, 98502",98502,47.0401643,-122.9331891,0
8665,45,Asia Nine,4.7,51,"Asian, Thai, Japanese, Sushi",2,"915 E St NW, Washington, DC, 20004",20004,38.8963103,-77.0250273,0
3066,50,Applebee's  Lynnwood ,4.6,154,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",2,"4626 196th Street S.W., Lynnwood, WA, 98036",98036,47.8206088,-122.2964468,0
16734,6,Hooters  Selma ,4.5,113,"Wings, Burgers, American, Bar Food, Chicken, Burgers, Alcohol",2,"15412 Interstate 35 Frontage Rd, Selma, TX, 78154",78154,29.5787826,-98.3156797,0
5822,15,Kaf̩ Neo  Marysville ,4.6,112,"Mediterranean, Greek, Gluten Free Friendly, Vegetarian, Healthy, Family Meals",2,"9730 State Ave, Marysville, WA, 98270",98270,48.084178,-122.173002,0
14229,2,IHOP 1741,4.0,53,"Breakfast and Brunch, Family Meals",2,"920 N Main St, Layton, UT, 84041",84041,41.073657,-111.9782728,0
16658,54,Orderup,4.7,47,"Tacos, Burgers, Breakfast and Brunch",2,"999 East Basse Road, San Antonio, TX, 78209",78209,29.49797,-98.4686,0
13044,141,Don Jorge's Restaurant  Gaithersburg ,4.7,23,"Latin American, Mexican",2,"108 E Diamond Ave, Gaithersburg, MD, 20877",20877,39.142057,-77.1961616,0
18458,12,Hooters  Cross Roads Dr &amp; William D Tate Ave ,4.3,108,"American, Wings, Chicken, Burgers",2,"1711 Crossroads Dr., Grapevine, TX, 76051",76051,32.9222165,-97.0889611,0
13693,117,Kilwins  1250 Half St. SE ,4.9,81,"Desserts, Allergy Friendly, chocolatier, Ice Cream &amp; Frozen Yogurt",2,"1250 half st se, Washington, DC, 20003",20003,38.8746949,-77.00704962,0
16148,34,Raising Cane's,4.7,133,"Burgers, American, Sandwiches",2,"2725 82nd St., Lubbock, TX, 79423",79423,33.51918,-101.87751,0
4061,64,Eat Time,4.6,74,"Chinese, Asian, Asian Fusion",2,"14400 Ambaum Blvd SW, Burien, WA, 98166",98166,47.4739134,-122.3465931,0
2813,8,Nara Chinese Restaurant,4.4,164,"Korean, Asian, Chinese, Asian Fusion, Family Meals",2,"15033 Aurora Ave N, Shoreline, WA, 98133",98133,47.7383444,-122.3462702,0
16993,74,Kooly's BBQ,4.5,91,"Black-owned, BBQ, Chicken, Sandwich",2,"1219 East Illinois Avenue, Dallas, TX, 75216",75216,32.72063,-96.80696,0
13699,90,Marx Cafe,4.7,27,"Mediterranean, Salads, Pasta, Healthy",2,"3202 Mount Pleasant Street Northwest, Washington, DC, 20010",20010,38.93134,-77.03816,0
685,22,Carrabba's  4765 S 76th Street ,4.8,60,"Italian, Family Meals",2,"4765 S 76th Street, Greenfield, WI, 53220",53220,42.9579628,-88.0089105,0
303,15,Carrabba's  2801 S Memorial PKWY ,4.8,100,"Italian, Family Meals",2,"2801 S Memorial PKWY, Huntsville, AL, 46545",46545,34.7065292,-86.5873367,0
13407,16,Sonic  1600 Cedar Rd ,4.7,36,"American, Fast Food, Burgers",2,"1600 Cedar Rd, Chesapeake, VA, 23322",23322,36.7271222,-76.2994905,0
13795,1,Athena Grill,4.8,134,"Mediterranean, Greek, Family Friendly",2,"4720 14th St NW, Washington, DC, 20011",20011,38.9478159,-77.0330252,0
12835,141,Papa Johns  2571 John Milton Drive ,4.2,45,"Pizza, Wings, Desserts",2,"2571 John Milton Drive, Herndon, VA, 20171",20171,38.926045,-77.3756824,0
6385,83,Sinbad Express,4.7,14,"Greek, Mediterranean, Vegetarian Friendly, Exclusive to Eats",2,"3526 Fremont Pl N, Seattle, WA, 98103",98103,47.6512508,-122.3507366,0
18156,92,"Pei Wei  2901 Heritage Trace Parkway, Suite 105 ",4.5,114,"Chicken, Salads, Asian, Chinese, Asian Fusion, Thai, Family Meals, Family Friendly",2,"2901 Heritage Trace Parkway, Fort Worth, TX, 76244",76244,32.9151577,-97.3137359,0
8299,15,Chili's  1652 Richmond Rd. ,4.5,48,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",2,"1652 Richmond Rd., Williamsburg, VA, 23185-2724",23185-2724,37.2947,-76.72623,0
2788,159,Fortune Inn,4.1,34,"Chinese, Asian, Noodles",2,"6825 Northeast 170th Street, Kenmore, WA, 98028",98028,47.75137,-122.24897,0
2910,3,Diamond Knot Brewpub  Mountlake Terrace ,4.7,63,"Breakfast and Brunch, American",2,"5602 232nd St SW, Mountlake Terrace, WA, 98043",98043,47.7878325,-122.3098179,0
9826,59,bartaco  Reston ,4.8,130,"Tacos, Mexican, New Mexican, Comfort Food",2,"12021 Town Square Street, Reston, VA, 20190",20190,38.95802,-77.36069,0
681,29,Rosati's  Franklin ,4.6,30,Italian,2,"6558 S Lovers Lane Rd, Franklin, WI, 53132",53132,42.9251545,-88.0459786,0
14243,14,Corner Bakery  4315 Harrison Blvd ,4.6,31,"Breakfast and Brunch, Family Meals, Sandwich, Salads, Pasta, Cafe",2,"4315 Harrison Blvd, Ogden, UT, 84403",84403,41.18429,-111.94961,0
14866,120,Cafe Zupas  3599 S. 2700 W. ,4.8,100,"American, Sandwich, Healthy, Family Meals, Fast Food",2,"3599 S. 2700 W., West Valley, UT, 84119",84119,40.6942082,-111.9570996,0
4203,30,Arashi Ramen  Tukwila ,4.8,120,"Japanese, Family Friendly",2,"17045 Southcenter Pkwy, Tukwila, WA, 98188",98188,47.4504302,-122.2633069,0
18306,47,Mughlai Southlake,4.7,56,"Indian, Family Friendly",2,"3311 E State Highway 114, Southlake, TX, 76092",76092,32.9370126,-97.1002861,0
7874,88,Marib Restaurant  Springfield ,4.7,23,"Arabian, Mediterranean",2,"6981 Hechinger Dr, Springfield, VA, 22151",22151,38.7955563,-77.1853963,0
12612,26,"TGI Friday's  225 - Rockville, MD ",4.3,417,"American, Burgers, Bar Food, Family Meals",2,"12147 Rockville Pike, North Bethesda, MD, 20852",20852,39.057907,-77.1198754,0
9500,29,Brooklyn Bros Pizzeria,5.0,20,"Pizza, Sandwich, Wings",2,"8010 Crescent Park Drive, Gainesville, VA, 20155",20155,38.7846764,-77.6637531,0
291,60,Zoe's Kitchen  4800 Whitesburg Drive Ste 42 ,4.8,43,"Healthy, Family Meals",2,"4800 Whitesburg Drive Southeast, Huntsville, AL, 35802",35802,34.69287,-86.56958,0
6648,51,Teinei Restaurant,4.2,38,"Sushi, Japanese, Ramen, Asian",2,"1256 Republican St, Seattle, WA, 98109",98109,47.6233817,-122.3315151,0
